created:2024-07-01 02:30:12 UTC
ephemeris_start:2024-07-01 02:16:42 UTC ephemeris_stop:2024-07-04 02:16:42 UTC step_size:60
ephemeris_source:blend
UVW
1.6759163803e-12 4.0512264614e-12 -9.4727478687e-12 1.7408451911e-10 1.0691078665e-14 -4.1414302305e-15 1.1274609285e-12
2024183023542.000 3804.3329698794 -4233.0779360530 3820.4953293185 2.1470466559 5.8785613331 4.3622747697
1.6608242432e-06 -2.9564430017e-06 7.8876212305e-06 -5.9702639470e-10 -1.6557087329e-09 5.1386235461e-06 3.7411650946e-09
-8.2865504305e-09 3.6996377708e-12 9.9288307244e-12 -1.6727434345e-09 3.0180401069e-09 -4.7793192889e-12 -3.7887829218e-12
1.7340130919e-12 4.6776938905e-12 -1.1103240052e-11 -1.3952069556e-10 1.2216567246e-14 -4.4300283491e-15 1.1539559172e-12
2024183023642.000 3924.5957320443 -3871.2075197127 4073.5128485812 1.8602296417 6.1793048438 4.0685104156
1.7133467164e-06 -3.1375516751e-06 8.6676131077e-06 -3.7071783936e-10 -2.4396110832e-09 5.1032499107e-06 3.9161452003e-09
-9.0175961856e-09 4.9900340051e-12 1.0617282736e-11 -1.7261938765e-09 3.1989580896e-09 -5.3212750723e-12 -3.9641411325e-12
1.7888799627e-12 5.3042519005e-12 -1.2818144217e-11 -4.4886191404e-10 1.3741872965e-14 -4.6758286915e-15 1.2267833357e-12
2024183023742.000 4027.3956255114 -3492.1120183104 4308.3541417016 1.5651681527 6.4525189084 3.7566269869
1.7625587659e-06 -3.3164809621e-06 9.4932425602e-06 -1.0648754395e-10 -3.3053920333e-09 5.0312871376e-06 4.0872027468e-09
-9.7850870912e-09 6.3630037728e-12 1.1333458051e-11 -1.7762437656e-09 3.3770585122e-09 -5.8282708897e-12 -4.1349056901e-12
1.8403285441e-12 5.9185312133e-12 -1.4601081489e-11 -7.4843132402e-10 1.5246305517e-14 -4.8778242008e-15 1.3448886267e-12
2024183023842.000 4112.2773479647 -3097.4801323464 4523.9735987405 1.2631794268 6.6969933657 3.4280217331
1.8083059365e-06 -3.4919348360e-06 1.0363713165e-05 1.9309450090e-10 -4.2450278510e-09 4.9242299231e-06 4.2533170655e-09
-1.0588262236e-08 7.7977865808e-12 1.2076792321e-11 -1.8227445086e-09 3.5509936798e-09 -6.2917863664e-12 -4.3000051793e-12
1.8882238631e-12 6.5073807223e-12 -1.6433042528e-11 -1.0328980825e-09 1.6709271683e-14 -5.0357561909e-15 1.5064109497e-12
2024183023942.000 4178.8655126005 -2689.0693010159 4719.4116717275 0.9556091948 6.9116480518 3.0841649084
1.8504860269e-06 -3.6626139707e-06 1.1277892463e-05 5.2450173191e-10 -5.2489722689e-09 4.7841972869e-06 4.4134813288e-09
-1.1426140527e-08 9.2723737185e-12 1.2846590246e-11 -1.8656003871e-09 3.7194133978e-09 -6.7047336520e-12 -4.4583806307e-12
1.9324857192e-12 7.0575799440e-12 -1.8293279509e-11 -1.2972030874e-09 1.8111423798e-14 -5.1501139459e-15 1.7087176275e-12
2024183024042.000 4226.8661780912 -2268.6978005759 4893.7990357121 0.6438258426 7.0955357327 2.7265926141
1.8890507904e-06 -3.8272319402e-06 1.2234313161e-05 8.8326736449e-10 -6.3064707401e-09 4.6138945220e-06 4.5667133676e-09
-1.2297523674e-08 1.0764076121e-11 1.3642029006e-11 -1.9047694766e-09 3.8809798567e-09 -7.0616198112e-12 -4.6089945345e-12
1.9730890132e-12 7.5561374514e-12 -2.0159431140e-11 -1.5366487109e-09 1.9434759750e-14 -5.2219247042e-15 1.9484522073e-12
2024183024142.000 4256.0680695514 -1838.2366554947 5046.3603515476 0.3292155952 7.2478461090 2.3569005103
1.9240067661e-06 -3.9845315952e-06 1.3231178286e-05 1.2637642692e-09 -7.4053164710e-09 4.4165647571e-06 4.7120664873e-09
-1.3201001257e-08 1.2249293035e-11 1.4462162628e-11 -1.9402636812e-09 4.0343823944e-09 -7.3582513710e-12 -4.7508396155e-12
2.0100632035e-12 7.9904995990e-12 -2.2007307509e-11 -1.7469819204e-09 2.0662383138e-14 -5.2525613391e-15 2.2215951936e-12
2024183024242.000 4266.3434684971 -1399.6013091475 5176.4176384398 0.0131763700 7.3679093585 1.9767371676
1.9554151673e-06 -4.1333012869e-06 1.4266370319e-05 1.6594274049e-09 -8.5322448666e-09 4.1959310147e-06 4.8486400353e-09
-1.4134957808e-08 1.3704516787e-11 1.5305927143e-11 -1.9721479061e-09 4.1783520792e-09 -7.5919194804e-12 -4.8829473941e-12
2.0434910111e-12 8.3489772776e-12 -2.3811254376e-11 -1.9244693409e-09 2.1778693495e-14 -5.2436122626e-15 2.5235363000e-12
2024183024342.000 4257.6487089182 -954.7430891116 5283.3932539072 -0.3028893023 7.4551997941 1.5877972577
1.9833908251e-06 -4.2723906571e-06 1.5337464260e-05 2.0634049052e-09 -9.6744819654e-09 3.9561298132e-06 4.9755895699e-09
-1.5097581824e-08 1.5108682286e-11 1.6172146431e-11 -2.0005383970e-09 4.3116759844e-09 -7.7621148452e-12 -5.0043965086e-12
2.0735064362e-12 8.6212842688e-12 -2.5545060441e-11 -2.0659629735e-09 2.2769850406e-14 -5.1966294417e-15 2.8491568809e-12
2024183024442.000 4230.0242319095 -505.6404872403 5366.8123834636 -0.6175813231 7.5093375418 1.1918121288
2.0081001992e-06 -4.4007257072e-06 1.6441744504e-05 2.4685893311e-09 -1.0820087269e-08 3.7016374952e-06 5.0921364702e-09
-1.6086876605e-08 1.6443428780e-11 1.7059538714e-11 -2.0256002783e-09 4.4332110368e-09 -7.8702316321e-12 -5.1143207638e-12
2.1002921393e-12 8.7986921975e-12 -2.7181867239e-11 -2.1689554728e-09 2.3623319090e-14 -5.1128413526e-15 3.1929210567e-12
2024183024542.000 4183.5942915263 -54.2904263726 5426.3049938266 -0.9295068111 7.5300882101 0.7905420585
2.0297586388e-06 -4.5173231139e-06 1.7576225204e-05 2.8673352853e-09 -1.1957147380e-08 3.4371905955e-06 5.1975771707e-09
-1.7100672870e-08 1.7692086795e-11 1.7966723902e-11 -2.0475443237e-09 4.5418969898e-09 -7.9187044494e-12 -5.2119166464e-12
2.1240760624e-12 8.8740619683e-12 -2.8693653780e-11 -2.2316240647e-09 2.4327080443e-14 -4.9930807518e-15 3.5489739330e-12
2024183024642.000 4118.5663649837 397.3004955362 5461.6073667268 -1.2372854965 7.5173637965 0.3857693967
2.0486268916e-06 -4.6213034961e-06 1.8737673971e-05 3.2516023968e-09 -1.3073715975e-08 3.1677016583e-06 5.2912918192e-09
-1.8136643074e-08 1.8839876919e-11 1.8892231799e-11 -2.0666230330e-09 4.6367685155e-09 -7.9107131965e-12 -5.2964504141e-12
2.1451274463e-12 8.8420584076e-12 -3.0051401890e-11 -2.2528623646e-09 2.4869331676e-14 -4.8377990266e-15 3.9112452056e-12
2024183024742.000 4035.2302281533 847.1248166821 5472.5632082854 -1.5395551837 7.4712232298 -0.0207086115
2.0650068940e-06 -4.7119033577e-06 1.9922638685e-05 3.6130594271e-09 -1.4157456705e-08 2.8981719909e-06 5.3727521826e-09
-1.9192317353e-08 1.9873724011e-11 1.9834511120e-11 -2.0831261007e-09 4.7169664157e-09 -7.8497995825e-12 -5.3672648336e-12
2.1637523711e-12 8.6992859927e-12 -3.1225244560e-11 -2.2322995730e-09 2.5238098772e-14 -4.6471727920e-15 4.2735563590e-12
2024183024842.000 3933.9567141442 1293.1829950970 5459.1243083006 -1.8349773652 7.3918726612 -0.4270878279
2.0792369241e-06 -4.7884854834e-06 2.1127477131e-05 3.9430425228e-09 -1.5194513185e-08 2.6336028847e-06 5.4415286788e-09
-2.0265101000e-08 2.0781202511e-11 2.0791939342e-11 -2.0973753626e-09 4.7817479097e-09 -7.7392815739e-12 -5.4237856053e-12
2.1802889012e-12 8.4443112556e-12 -3.2184517597e-11 -2.1703067385e-09 2.5420711411e-14 -4.4213838972e-15 4.6297296240e-12
2024183024942.000 3815.1960894525 1733.4922740528 5421.3507172604 -2.1222436325 7.2796639596 -0.8315648008
2.0916862641e-06 -4.8505476888e-06 2.2348389084e-05 4.2331395690e-09 -1.6170492056e-08 2.3789068715e-06 5.4972965431e-09
-2.1352293356e-08 2.1551784222e-11 2.1762833465e-11 -2.1097193053e-09 4.8304958247e-09 -7.5826166489e-12 -5.4655273920e-12
2.1951018385e-12 8.0778799155e-12 -3.2898817843e-11 -2.0679899922e-09 2.5404004833e-14 -4.1606690007e-15 4.9736968458e-12
2024183025042.000 3679.4760732661 2166.0953375977 5359.4105045051 -2.4000816996 7.1350935365 -1.2323436509
2.1027495115e-06 -4.8977298352e-06 2.3581450465e-05 4.4759710878e-09 -1.7072777482e-08 2.1388205693e-06 5.5398411291e-09
-2.2451108054e-08 2.2179124376e-11 2.2745461826e-11 -2.1205272374e-09 4.8627265623e-09 -7.3840007608e-12 -5.4920994219e-12
2.2085771175e-12 7.6030674349e-12 -3.3339182417e-11 -1.9271708837e-09 2.5174639087e-14 -3.8650840472e-15 5.2996064207e-12
2024183025142.000 3527.3994925462 2589.0689459175 5273.5790526788 -2.6672611012 6.9588002588 -1.6276445561
2.1128406137e-06 -4.9298189049e-06 2.4822649236e-05 4.6652200457e-09 -1.7890329238e-08 1.9178206398e-06 5.5690621672e-09
-2.3558694515e-08 2.2660381300e-11 2.3738056946e-11 -2.1301832355e-09 4.8780969105e-09 -7.1478731757e-12 -5.5032107714e-12
2.2211159617e-12 7.0250220301e-12 -3.3478120111e-11 -1.7503541626e-09 2.4718600846e-14 -3.5345838563e-15 5.6019264862e-12
2024183025242.000 3359.6416352727 3000.5323772130 5164.2378651981 -2.9225976650 6.7515621126 -2.0157110789
2.1223868570e-06 -4.9467522738e-06 2.6067922535e-05 4.7955723460e-09 -1.8612982523e-08 1.7200443401e-06 5.5849771876e-09
-2.4672160585e-08 2.2995066908e-11 2.4738829602e-11 -2.1390799647e-09 4.8764093746e-09 -6.8783895673e-12 -5.4986751024e-12
2.2331287335e-12 6.3506531997e-12 -3.3289653618e-11 -1.5406835499e-09 2.4020775043e-14 -3.1692473948e-15 5.8755426149e-12
2024183025342.000 3176.9473239827 3398.6557012363 5031.8729504895 -3.1649587034 6.5142936021 -2.3948174877
2.1318229210e-06 -4.9486191301e-06 2.7313194647e-05 4.8628981564e-09 -1.9231843953e-08 1.5492160671e-06 5.5877240541e-09
-2.5788596242e-08 2.3185031072e-11 2.5745984191e-11 -2.1476125052e-09 4.8576160225e-09 -6.5793209885e-12 -5.4784149084e-12
2.2450285795e-12 5.5883938552e-12 -3.2749781527e-11 -1.3018862427e-09 2.3064934896e-14 -2.7693766275e-15 6.1158483346e-12
2024183025442.000 2980.1276712652 3781.6678623211 4877.0727490466 -3.3932678997 6.2480422305 -2.7632763099
2.1415850952e-06 -4.9356599681e-06 2.8554415443e-05 4.8642374787e-09 -1.9738941768e-08 1.4085811900e-06 5.5775625027e-09
-2.6905098226e-08 2.3233636548e-11 2.6757735371e-11 -2.1561723133e-09 4.8218209016e-09 -6.2537810721e-12 -5.4424653316e-12
2.2572249823e-12 4.7478439953e-12 -3.1836708950e-11 -1.0382070951e-09 2.1833642922e-14 -2.3357059156e-15 6.3188269014e-12
2024183025542.000 2770.0565695711 4147.8645782295 4700.5256003049 -3.6065097778 5.9539855397 -3.1194466318
2.1521057679e-06 -4.9082641289e-06 2.9787598873e-05 4.7971878125e-09 -2.0123515427e-08 1.3008483411e-06 5.5548746033e-09
-2.8018795476e-08 2.3141635617e-11 2.7772325898e-11 -2.1651414532e-09 4.7692810817e-09 -5.9034063504e-12 -5.3909776225e-12
2.2701173122e-12 3.8391693008e-12 -3.0530617043e-11 -7.5433359736e-10 2.0307763228e-14 -1.8701337647e-15 6.4811228864e-12
2024183025642.000 2547.6668871173 4495.6159545318 4503.0166864468 -3.8037346901 5.6334242244 -3.4617422635
2.1638083351e-06 -4.8669654958e-06 3.1008861062e-05 4.6599923015e-09 -2.0371636157e-08 1.2281412040e-06 5.5201641860e-09
-2.9126875132e-08 2.2906411325e-11 2.8788045576e-11 -2.1748872259e-09 4.7004062419e-09 -5.5286309087e-12 -5.3242221597e-12
2.2840884289e-12 2.8728076525e-12 -2.8814636538e-11 -4.5531292457e-10 1.8467050089e-14 -1.3759119159e-15 6.6001022889e-12
2024183025742.000 2313.9463891320 4823.3736667087 4285.4246057333 -3.9840631281 5.2877758623 -3.7886362032
2.1771028260e-06 -4.8124369940e-06 3.2214457419e-05 4.4526018160e-09 -2.0472483442e-08 1.1919606695e-06 5.4740558537e-09
-3.0226609010e-08 2.2527589126e-11 2.9803251574e-11 -2.1857573062e-09 4.6157561475e-09 -5.1299981969e-12 -5.2425904906e-12
2.2994982148e-12 1.8595510190e-12 -2.6676594454e-11 -1.4646248695e-10 1.6291810196e-14 -8.5673740644e-16 6.6739000698e-12
2024183025842.000 2069.9333988776 5129.6778524349 4048.7176741064 -4.1466899664 4.9185709466 -4.0986659826
2.1923822167e-06 -4.7454837924e-06 3.3400818491e-05 4.1770103650e-09 -2.0422251466e-08 1.1931580317e-06 5.4172933241e-09
-3.1315380438e-08 2.2010195523e-11 3.0816389951e-11 -2.1980755491e-09 4.5160363966e-09 -4.7084079799e-12 -5.1465967233e-12
2.3166773410e-12 8.1030967029e-13 -2.4109262046e-11 1.6672445603e-10 1.3763641116e-14 -3.1618622234e-16 6.7014541849e-12
2024183025942.000 1816.7122096267 5413.1637607341 3793.9498231275 -4.2908880751 4.5274482518 -4.3904417962
2.2100194168e-06 -4.6670350907e-06 3.4564584310e-05 3.8362060524e-09 -2.0219599241e-08 1.2319197134e-06 5.3507368072e-09
-3.2390711225e-08 2.1359730800e-11 3.1826018001e-11 -2.2121386173e-09 4.4020929105e-09 -4.2640327196e-12 -5.0368786159e-12
2.3359215443e-12 -2.6464159045e-13 -2.1109215400e-11 4.7867646454e-10 1.0864833032e-14 2.4159743230e-16 6.6825254331e-12
2024183030042.000 1555.4083647657 5672.5680266553 3522.2559499975 -4.4160116437 4.1161475843 -4.6626560573
2.2303649695e-06 -4.5781345471e-06 3.5702636933e-05 3.4327960938e-09 -1.9857161438e-08 1.3077638210e-06 5.2753592947e-09
-3.3450288493e-08 2.0573611167e-11 3.2830827032e-11 -2.2282135477e-09 4.2749054138e-09 -3.7954324111e-12 -4.9141984829e-12
2.3574865905e-12 -1.3564669689e-12 -1.7676250096e-11 7.8384315577e-10 7.5779124629e-15 8.1078648777e-16 6.6177026817e-12
2024183030142.000 1287.1835973440 5906.7344727158 3234.8467745411 -4.5214990314 3.6864998635 -4.9140894758
2.2537456338e-06 -4.4799299294e-06 3.6812130728e-05 2.9689428734e-09 -1.9320920504e-08 1.4195486253e-06 5.1922422113e-09
-3.4491991097e-08 1.9640260575e-11 3.3829665388e-11 -2.2465363220e-09 4.1355795115e-09 -3.3001881963e-12 -4.7794434802e-12
2.3815839339e-12 -2.4579257897e-12 -1.3814581307e-11 1.0767942479e-09 3.8870109105e-15 1.3840473455e-15 6.5083932828e-12
2024183030242.000 1013.2307591298 6114.6193004420 2933.0034586401 -4.6068756641 3.2404192763 -5.1436139235
2.2804639900e-06 -4.3736627649e-06 3.7890520049e-05 2.4472983773e-09 -1.8598234296e-08 1.5654928359e-06 5.1025710677e-09
-3.5513915529e-08 1.8546603789e-11 3.4821561754e-11 -2.2673115020e-09 3.9853368755e-09 -2.7761003758e-12 -4.6336247575e-12
2.4083771446e-12 -3.5630202362e-12 -9.5342460731e-12 1.3523166199e-09 -2.1983976068e-16 1.9538900742e-15 6.3567987520e-12
2024183030342.000 734.7684932454 6295.2958905815 2618.0719742871 -4.6717567024 2.7798962402 -5.3501983572
2.3107989031e-06 -4.2606577945e-06 3.8935584260e-05 1.8705303839e-09 -1.7676506671e-08 1.7432073021e-06 5.0076306893e-09
-3.6514401172e-08 1.7276576397e-11 3.5805748360e-11 -2.2907130061e-09 3.8255043106e-09 -2.2210750570e-12 -4.4778759785e-12
2.4379795443e-12 -4.6672366520e-12 -4.8508695963e-12 1.6055076159e-09 -4.7500882763e-15 2.5128225329e-15 6.1658760576e-12
2024183030442.000 453.0357971731 6447.9591198538 2291.4570910505 -4.7158489341 2.3069887138 -5.5329147062
2.3450067507e-06 -4.1423122490e-06 3.9945450044e-05 1.2407052805e-09 -1.6540099432e-08 1.9497375989e-06 4.9087998164e-09
-3.7492054661e-08 1.5808005741e-11 3.6781683577e-11 -2.3168860571e-09 3.6575022066e-09 -1.6330408038e-12 -4.3134514115e-12
2.4704533398e-12 -5.7677652159e-12 2.1435838138e-13 1.8318628995e-09 -9.7059722045e-15 3.0533934239e-15 5.9392851536e-12
2024183030542.000 169.2864385071 6571.9291258293 1954.6160615259 -4.7389536029 1.8238122894 -5.6909422276
2.3833233924e-06 -4.0200853096e-06 4.0918610859e-05 5.5970636295e-10 -1.5176225780e-08 2.1816167557e-06 4.8075452441e-09
-3.8445773142e-08 1.4118429108e-11 3.7749073546e-11 -2.3459502671e-09 3.4828325147e-09 -1.0103692638e-12 -4.1417234496e-12
2.5058104193e-12 -6.8630910556e-12 5.6343673143e-12 2.0273572390e-09 -1.5082853849e-14 3.5691714936e-15 5.6813236493e-12
2024183030642.000 -115.2167480065 6666.6544557732 1609.0520813415 -4.7409672558 1.3325302606 -5.8235708250
